Category,Release Date,Series,Set,Card_Number,Card Number Order,Card ID,Card Name,Language,Rarity,Image,Card_Url,Edition,Surface,Variant
Pokemon,03/05/1997,Original Era,Jungle,22,22,PKM1997SUMOJUNG000000000022JPNUNLM####,Fearow,Japanese,Uncommon,https://content.tcgcollector.com/content/images/a5/42/35/a5423526a179b3ea7c90e16a7de6635166ad0f0acf185d2e88e783fb03189544.jpg,https://www.tcgcollector.com/cards/29974/fearow-pokemon-jungle-no-038,Unlimited,,
Pokemon,03/05/1997,Original Era,Jungle,53,53,PKM1997SUMOJUNG000000000053JPNUNLM####,Persian,Japanese,Uncommon,https://content.tcgcollector.com/content/images/62/93/2c/62932cc5c0358f3a78927d13e1abda15a451c26cd6f075110e2a2476b5aff32b.jpg,https://www.tcgcollector.com/cards/29975/persian-pokemon-jungle-no-039,Unlimited,,
Pokemon,03/05/1997,Original Era,Jungle,85,85,PKM1997SUMOJUNG000000000085JPNUNLM####,Dodrio,Japanese,Uncommon,https://content.tcgcollector.com/content/images/63/86/0f/63860fd41f3c1f5c32f39e3ea43c8041603b4ae5da45f13b17d3e93a929dda32.jpg,https://www.tcgcollector.com/cards/29976/dodrio-pokemon-jungle-no-040,Unlimited,,
Pokemon,03/05/1997,Original Era,Jungle,108,108,PKM1997SUMOJUNG000000000108JPNUNLM####,Lickitung,Japanese,Uncommon,https://content.tcgcollector.com/content/images/7d/70/53/7d705354c110cd0a4b0b46927a0da54ff34dc5098c0ba75c21d408563467ae20.jpg,https://www.tcgcollector.com/cards/29977/lickitung-pokemon-jungle-no-041,Unlimited,,
Pokemon,03/05/1997,Original Era,Jungle,128,128,PKM1997SUMOJUNG000000000128JPNUNLM####,Tauros,Japanese,Uncommon,https://content.tcgcollector.com/content/images/6d/24/a3/6d24a32d87f90e57873e17093df9ed73ab5360c789dc611e3f2463331df8dfca.jpg,https://www.tcgcollector.com/cards/29978/tauros-pokemon-jungle-no-042,Unlimited,,
Pokemon,03/05/1997,Original Era,Jungle,18,18,PKM1997SUMOJUNG000000000018JPNUNLM###H,Pidgeot,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/0b/a8/53/0ba8530f47ab29f0439717b090836f7a578e3e0df422978271d98da1d685de18.jpg,https://www.tcgcollector.com/cards/29979/pidgeot-pokemon-jungle-no-043,Unlimited,Holo,
Pokemon,03/05/1997,Original Era,Jungle,36,36,PKM1997SUMOJUNG000000000036JPNUNLM###H,Clefable,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/ee/89/f6/ee89f665412ee1e0e2d8431d2e60e9f46e4a01b8aec43f0f8bd71f72a679bbfc.jpg,https://www.tcgcollector.com/cards/29980/clefable-pokemon-jungle-no-044,Unlimited,Holo,
Pokemon,03/05/1997,Original Era,Jungle,40,40,PKM1997SUMOJUNG000000000040JPNUNLM###H,Wigglytuff,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/87/93/f1/8793f165b8456fb466650b8267879789b5961c19699e8d1e80c7a1c5f55c0371.jpg,https://www.tcgcollector.com/cards/29981/wigglytuff-pokemon-jungle-no-045,Unlimited,Holo,
Pokemon,03/05/1997,Original Era,Jungle,115,115,PKM1997SUMOJUNG000000000115JPNUNLM###H,Kangaskhan,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/78/38/ba/7838ba57222dbd29d43e552f2fbacc9fc573740dfaa8561eb95e604501674a90.jpg,https://www.tcgcollector.com/cards/29982/kangaskhan-pokemon-jungle-no-046,Unlimited,Holo,
Pokemon,03/05/1997,Original Era,Jungle,143,143,PKM1997SUMOJUNG000000000143JPNUNLM###H,Snorlax,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/85/00/2e/85002ee40a265ce21bfcca14a70d29a49b3f8fcde2fd1b9144de5ac4bb2ae992.jpg,https://www.tcgcollector.com/cards/29983/snorlax-pokemon-jungle-no-047,Unlimited,Holo,
Pokemon,03/05/1997,Original Era,Jungle,T001,T001,PKM1997SUMOJUNG00000000T001JPNUNLM####,Poké Ball,Japanese,Common,https://content.tcgcollector.com/content/images/eb/1e/19/eb1e196d1d92a47dcd86af56dc4e10608ad2337fd510e7737d717e90e664354b.jpg,https://www.tcgcollector.com/cards/29984/poke-ball-pokemon-jungle-no-048,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,T001,T001,PKM2001SUMONEDE00000000T001JPNUNLM####,Broken Ground Gym,Japanese,Rare,https://content.tcgcollector.com/content/images/cc/e3/e3/cce3e31f53f23bbb2a8cb87213c86ef0e1cbab1becc7f874de12b9f9c7f3315d.jpg,https://www.tcgcollector.com/cards/29401/broken-ground-gym-darkness-and-to-light-no-110,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,113,113,PKM2001SUMONEDE000000000113JPNUNLM####,Chansey,Japanese,Uncommon,https://content.tcgcollector.com/content/images/05/13/ee/0513eeddce933a2d41ff047a02f405996a682db75ba7131f6d9320a8addd2ff8.jpg,https://www.tcgcollector.com/cards/29383/chansey-darkness-and-to-light-no-092,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,0,0,PKM2001SUMONEDE000000000000JPNUNLM####,Counterattack Claws,Japanese,Uncommon,https://content.tcgcollector.com/content/images/bc/09/ba/bc09ba7f89bded270b70399427d98c85dfb9a76935e84e5676a8795427604496.jpg,https://www.tcgcollector.com/cards/29394/counterattack-claws-darkness-and-to-light-no-103,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,155,155,PKM2001SUMONEDE000000000155JPNUNLM####,Cyndaquil,Japanese,Common,https://content.tcgcollector.com/content/images/88/fe/57/88fe57e28db429cebd8d6f71c1698b692199aa2811257aac3d8b34d74d54d61a.jpg,https://www.tcgcollector.com/cards/29307/cyndaquil-darkness-and-to-light-no-016,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,181,181,PKM2001SUMONEDE000000000181JPNUNLM###H,Dark Ampharos,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/01/08/99/01089983388726498ec5632be9f4b552daef93f23aec23a8448aee3b9536af4a.jpg,https://www.tcgcollector.com/cards/29337/dark-ampharos-darkness-and-to-light-no-046,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,168,168,PKM2001SUMONEDE000000000168JPNUNLM####,Dark Ariados,Japanese,Rare,https://content.tcgcollector.com/content/images/05/55/00/05550075b00a00a8155d4d476d11796ca6b714c1b769061c52c841e9b44642a8.jpg,https://www.tcgcollector.com/cards/29302/dark-ariados-darkness-and-to-light-no-011,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,169,169,PKM2001SUMONEDE000000000169JPNUNLM###H,Dark Crobat,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/69/08/77/69087763b99e3a2b7da3fb7950e2261ddb1e271be5a0f78c7ee478a6145202c7.jpg,https://www.tcgcollector.com/cards/29303/dark-crobat-darkness-and-to-light-no-012,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,159,159,PKM2001SUMONEDE000000000159JPNUNLM####,Dark Croconaw,Japanese,Uncommon,https://content.tcgcollector.com/content/images/72/26/d5/7226d5d1db0d2d5561e2ab15116b3db8c15d647559442cbd30b654eb6a245ca1.jpg,https://www.tcgcollector.com/cards/29327/dark-croconaw-darkness-and-to-light-no-036,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,232,232,PKM2001SUMONEDE000000000232JPNUNLM###H,Dark Donphan,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/b8/84/5e/b8845ebadc16b03c1ac42eef667be83240a7026c430e5bff9929a0db8bb61a24.jpg,https://www.tcgcollector.com/cards/29369/dark-donphan-darkness-and-to-light-no-078,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,196,196,PKM2001SUMONEDE000000000196JPNUNLM###H,Dark Espeon,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/a9/95/c1/a995c15c1c054d133144a4428500fa02e678e6e1f5d5cdc1da7e002c6578a572.jpg,https://www.tcgcollector.com/cards/29358/dark-espeon-darkness-and-to-light-no-067,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,103,103,PKM2001SUMONEDE000000000103JPNUNLM####,Dark Exeggutor,Japanese,Uncommon,https://content.tcgcollector.com/content/images/83/1c/d0/831cd07f80ccb1cb79d0536b88346b87d21219f5f868ef38bee28adf509de0bf.jpg,https://www.tcgcollector.com/cards/29347/dark-exeggutor-darkness-and-to-light-no-056,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,160,160,PKM2001SUMONEDE000000000160JPNUNLM###H,Dark Feraligatr,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/d5/a5/c1/d5a5c1e19a0d2d1b488dbdb0a2efec8f8cf2a41c60ab55e93b5c4da5a36ad7af.jpg,https://www.tcgcollector.com/cards/29330/dark-feraligatr-darkness-and-to-light-no-039,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,180,180,PKM2001SUMONEDE000000000180JPNUNLM####,Dark Flaaffy,Japanese,Uncommon,https://content.tcgcollector.com/content/images/5d/bd/83/5dbd839b707151493f02d9b5ec4d0fddc026a7f8c0d05484e27be7b743aecf2c.jpg,https://www.tcgcollector.com/cards/29335/dark-flaaffy-darkness-and-to-light-no-044,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,205,205,PKM2001SUMONEDE000000000205JPNUNLM####,Dark Forretress,Japanese,Uncommon,https://content.tcgcollector.com/content/images/7a/6d/7e/7a6d7e275d8ac72d39ecfdfeb7ac673079c875912b2828a086c78203a5ca95f4.jpg,https://www.tcgcollector.com/cards/29299/dark-forretress-darkness-and-to-light-no-008,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,94,94,PKM2001SUMONEDE000000000094JPNUNLM###H,Dark Gengar,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/f2/4c/9e/f24c9e5f92de869be589082df409e2977545622fab15ded0aca00677eeac0017.jpg,https://www.tcgcollector.com/cards/29357/dark-gengar-darkness-and-to-light-no-066,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,93,93,PKM2001SUMONEDE000000000093JPNUNLM####,Dark Haunter,Japanese,Uncommon,https://content.tcgcollector.com/content/images/ce/bd/11/cebd111b28edc0e07c596fb147d568dcc46619f3935b93fd3dbfbd2b90fe9ed9.jpg,https://www.tcgcollector.com/cards/29346/dark-haunter-darkness-and-to-light-no-055,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,229,229,PKM2001SUMONEDE000000000229JPNUNLM###H,Dark Houndoom,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/b5/a6/b9/b5a6b98f34c582a7917af88dac9bf46ca7a0602d40e9da061ece73be204e1d35.jpg,https://www.tcgcollector.com/cards/29315/dark-houndoom-darkness-and-to-light-no-024,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,219,219,PKM2001SUMONEDE000000000219JPNUNLM####,Dark Magcargo,Japanese,Rare,https://content.tcgcollector.com/content/images/c9/a8/17/c9a8179c58a66a94c2f2f4959d5d41d0d1bc043ab0135e7240360f278567ad7d.jpg,https://www.tcgcollector.com/cards/29314/dark-magcargo-darkness-and-to-light-no-023,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,224,224,PKM2001SUMONEDE000000000224JPNUNLM####,Dark Octillery,Japanese,Uncommon,https://content.tcgcollector.com/content/images/c7/b1/b3/c7b1b3ef26e69c8409a42f49405353839f66bbb62d6ce1c9068ce529f3e33ec7.jpg,https://www.tcgcollector.com/cards/29328/dark-octillery-darkness-and-to-light-no-037,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,138a,138a,PKM2001SUMONEDE00000000138aJPNUNLM####,Dark Omanyte,Japanese,Uncommon,https://content.tcgcollector.com/content/images/b5/2c/16/b52c16bda857cc8e3d440de477f0ee5cc70418b47a49f5bfe8740f284ab06543.jpg,https://www.tcgcollector.com/cards/29326/dark-omanyte-darkness-and-to-light-no-035,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,138b,138b,PKM2001SUMONEDE00000000138bJPNUNLM####,Dark Omanyte,Japanese,Uncommon,https://content.tcgcollector.com/content/images/2a/ff/0e/2aff0efb721f0cad8748e516c274e9394e25531eccf5f4190f0a50f2cb8a21ac.jpg,https://www.tcgcollector.com/cards/29367/dark-omanyte-darkness-and-to-light-no-076,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,139,139,PKM2001SUMONEDE000000000139JPNUNLM####,Dark Omastar,Japanese,Rare,https://content.tcgcollector.com/content/images/08/43/22/08432210da28a1d23c1820d00c55328c0a5473e7b1bd8f5c7dfa737a0ff334d2.jpg,https://www.tcgcollector.com/cards/29329/dark-omastar-darkness-and-to-light-no-038,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,233,233,PKM2001SUMONEDE000000000233JPNUNLM###H,Dark Porygon2,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/2b/17/d5/2b17d5b4a66f1645ca244140baba8cad428af7fcc35b325d679b8746e103c6ed.jpg,https://www.tcgcollector.com/cards/29388/dark-porygon2-darkness-and-to-light-no-097,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,156,156,PKM2001SUMONEDE000000000156JPNUNLM####,Dark Quilava,Japanese,Uncommon,https://content.tcgcollector.com/content/images/cf/bf/76/cfbf76b94955a2a357c805b8cdda7c018f44eda1bb272b81ba50dfe671048035.jpg,https://www.tcgcollector.com/cards/29311/dark-quilava-darkness-and-to-light-no-020,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,212,212,PKM2001SUMONEDE000000000212JPNUNLM###H,Dark Scizor,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/2f/5e/65/2f5e65e2e156a6ce9c6c651be6d2bbf2d545bc4000a5089a336101ee0e81b5a5.jpg,https://www.tcgcollector.com/cards/29374/dark-scizor-darkness-and-to-light-no-083,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,199,199,PKM2001SUMONEDE000000000199JPNUNLM####,Dark Slowking,Japanese,Rare,https://content.tcgcollector.com/content/images/f6/5d/cf/f65dcffcb1fb01e6900340abb605743aa96a45387733f7bea3ece225f41feefa.jpg,https://www.tcgcollector.com/cards/29352/dark-slowking-darkness-and-to-light-no-061,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,157,157,PKM2001SUMONEDE000000000157JPNUNLM###H,Dark Typhlosion,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/f6/25/f0/f625f0f2d0bb7f76d0969422187db08907d7d2e0068ade65111eddad1cdc0dfb.jpg,https://www.tcgcollector.com/cards/29313/dark-typhlosion-darkness-and-to-light-no-022,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,248,248,PKM2001SUMONEDE000000000248JPNUNLM###H,Dark Tyranitar,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/9c/be/2b/9cbe2b4405a8fc67b3e18d7932014c7adc6968de08261d07beccab99fedcafb9.jpg,https://www.tcgcollector.com/cards/29370/dark-tyranitar-darkness-and-to-light-no-079,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,217,217,PKM2001SUMONEDE000000000217JPNUNLM####,Dark Ursaring,Japanese,Rare,https://content.tcgcollector.com/content/images/ea/06/96/ea0696c73504cdad9e3a551c7a9ae846093cb51583a4d8e02930e608b4f6484c.jpg,https://www.tcgcollector.com/cards/29387/dark-ursaring-darkness-and-to-light-no-096,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,040d,040d,PKM2001SUMONEDE00000000040dJPNUNLM####,Dark Wigglytuff,Japanese,Uncommon,https://content.tcgcollector.com/content/images/89/ad/88/89ad88d88b8fcb0d76c53b416832c1824e416ebbee422f17d6d3f5deff98d3f3.jpg,https://www.tcgcollector.com/cards/29382/dark-wigglytuff-darkness-and-to-light-no-091,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,147,147,PKM2001SUMONEDE000000000147JPNUNLM####,Dratini,Japanese,Common,https://content.tcgcollector.com/content/images/62/09/1e/62091e71834e31096bd8c6d516cf28837f347c930c228ec951528d9e31081316.jpg,https://www.tcgcollector.com/cards/29378/dratini-darkness-and-to-light-no-087,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,T002,T002,PKM2001SUMONEDE00000000T002JPNUNLM####,Energy Amplifier,Japanese,Uncommon,https://content.tcgcollector.com/content/images/db/9a/56/db9a561282afe1baa7e146c4ebf87141cabbc32f426f49ea72f907d5905e2ec2.jpg,https://www.tcgcollector.com/cards/29393/energy-amplifier-darkness-and-to-light-no-102,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,T003,T003,PKM2001SUMONEDE00000000T003JPNUNLM####,Energy Stadium,Japanese,Uncommon,https://content.tcgcollector.com/content/images/9f/db/7a/9fdb7a0628eaaa5fa69cf3ad884ff18c1197a6be5d886f78b35948676c99179d.jpg,https://www.tcgcollector.com/cards/29392/energy-stadium-darkness-and-to-light-no-101,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,102,102,PKM2001SUMONEDE000000000102JPNUNLM####,Exeggcute,Japanese,Common,https://content.tcgcollector.com/content/images/b8/b6/32/b8b632ed25ea2ae2bbec14f121769402044750832f09996662a465a33c6ca01c.jpg,https://www.tcgcollector.com/cards/29340/exeggcute-darkness-and-to-light-no-049,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,T004,T004,PKM2001SUMONEDE00000000T004JPNUNLM####,EXP.ALL,Japanese,Rare,https://content.tcgcollector.com/content/images/7a/fc/d4/7afcd44796ea9e05bf8340d98a8bb446667f954758953a543c941ee589a30284.jpg,https://www.tcgcollector.com/cards/29400/exp-all-darkness-and-to-light-no-109,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,92,92,PKM2001SUMONEDE000000000092JPNUNLM####,Gastly,Japanese,Common,https://content.tcgcollector.com/content/images/d0/a7/fc/d0a7fc87f55df8c19ee8b8ba7c48e5e6c0c8c98fa6cb7d20f3ca81184d4a3d92.jpg,https://www.tcgcollector.com/cards/29339/gastly-darkness-and-to-light-no-048,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,203,203,PKM2001SUMONEDE000000000203JPNUNLM####,Girafarig,Japanese,Common,https://content.tcgcollector.com/content/images/60/ff/4f/60ff4f5df916479ef10e06ecfb76feced3de9b5cf7378e1ac2e9d89786ee1188.jpg,https://www.tcgcollector.com/cards/29380/girafarig-darkness-and-to-light-no-089,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,207,207,PKM2001SUMONEDE000000000207JPNUNLM####,Gligar,Japanese,Common,https://content.tcgcollector.com/content/images/27/13/c5/2713c5398fd1931a7b1476567c7cb1dc76cc626d5828854c3dd48770782d5426.jpg,https://www.tcgcollector.com/cards/29362/gligar-darkness-and-to-light-no-071,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,58,58,PKM2001SUMONEDE000000000058JPNUNLM####,Growlithe,Japanese,Common,https://content.tcgcollector.com/content/images/b3/b5/db/b3b5dbe436dc4d9050df319b819e973f85d57fc005a530d182f7c5b4c8ffcdf7.jpg,https://www.tcgcollector.com/cards/29306/growlithe-darkness-and-to-light-no-015,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,T005,T005,PKM2001SUMONEDE00000000T005JPNUNLM####,Heal Powder,Japanese,Common,https://content.tcgcollector.com/content/images/ac/7b/dd/ac7bddd2499fe99556ba2a21ca0fb2b397d98446e3e8c1329b5b301d7223718a.jpg,https://www.tcgcollector.com/cards/29390/heal-powder-darkness-and-to-light-no-099,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,214,214,PKM2001SUMONEDE000000000214JPNUNLM####,Heracross,Japanese,Uncommon,https://content.tcgcollector.com/content/images/cd/fc/fd/cdfcfd4f95bb80ae7f61492c855eff031df922bd5983341c353142a7e309cbfa.jpg,https://www.tcgcollector.com/cards/29300/heracross-darkness-and-to-light-no-009,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,107,107,PKM2001SUMONEDE000000000107JPNUNLM####,Hitmonchan,Japanese,Common,https://content.tcgcollector.com/content/images/ed/82/71/ed82712bacdcd6367aac28ff909638af84841c1689be3836db1278e0ce174512.jpg,https://www.tcgcollector.com/cards/29361/hitmonchan-darkness-and-to-light-no-070,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,106,106,PKM2001SUMONEDE000000000106JPNUNLM####,Hitmonlee,Japanese,Uncommon,https://content.tcgcollector.com/content/images/fc/20/26/fc20266da6de6052937d1216cdeff63d3e1d479b91ba85803cd4d59bebe18234.jpg,https://www.tcgcollector.com/cards/29366/hitmonlee-darkness-and-to-light-no-075,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,228,228,PKM2001SUMONEDE000000000228JPNUNLM####,Houndour,Japanese,Uncommon,https://content.tcgcollector.com/content/images/8f/41/e4/8f41e4eb56cbd02206ab9951ce3ebe5556629fe56239970161597865779226ee.jpg,https://www.tcgcollector.com/cards/29372/houndour-darkness-and-to-light-no-081,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,T006,T006,PKM2001SUMONEDE00000000T006JPNUNLM####,Impostor Professor Oak's Invention,Japanese,Rare,https://content.tcgcollector.com/content/images/b9/06/98/b906987dcc72afc0bcdb280155375fa6ed6ff82675e243a1a2f94dd27cb446b0.jpg,https://www.tcgcollector.com/cards/29402/impostor-professor-oaks-invention-darkness-and-to-light-no-111,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,39,39,PKM2001SUMONEDE000000000039JPNUNLM####,Jigglypuff,Japanese,Common,https://content.tcgcollector.com/content/images/04/e9/fe/04e9fed3f3c165cdc2c292435db85930b95090dd15ef85fcc8eebb885719d8a5.jpg,https://www.tcgcollector.com/cards/29376/jigglypuff-darkness-and-to-light-no-085,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,246,246,PKM2001SUMONEDE000000000246JPNUNLM####,Larvitar,Japanese,Common,https://content.tcgcollector.com/content/images/3b/5b/26/3b5b2623955e4a441d7b44f0f1e4398c6d3c112b1ee56f76a88526b4a2303dbd.jpg,https://www.tcgcollector.com/cards/29364/larvitar-darkness-and-to-light-no-073,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,165,165,PKM2001SUMONEDE000000000165JPNUNLM####,Ledyba,Japanese,Common,https://content.tcgcollector.com/content/images/2a/fc/1b/2afc1bebc571cec33071b0dc5ef69e30e3145f8b7c941892ee37021a6cb9b939.jpg,https://www.tcgcollector.com/cards/29293/ledyba-darkness-and-to-light-no-002,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,59,59,PKM2001SUMONEDE000000000059JPNUNLM###H,Light Arcanine,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/75/77/f4/7577f4973af6526e8db753b228593f03f54729b214aadd6c9f5c717067c549c8.jpg,https://www.tcgcollector.com/cards/29312/light-arcanine-darkness-and-to-light-no-021,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,184,184,PKM2001SUMONEDE000000000184JPNUNLM###H,Light Azumarill,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/87/ec/05/87ec054244dce2f42f97d1e6f6fff646a1d79d6403b41b54818aaec10a4a12de.jpg,https://www.tcgcollector.com/cards/29331/light-azumarill-darkness-and-to-light-no-040,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,87,87,PKM2001SUMONEDE000000000087JPNUNLM####,Light Dewgong,Japanese,Uncommon,https://content.tcgcollector.com/content/images/ca/e8/92/cae89242e8b8f70586e0d0d12e52992b158367de3b024caf5fd7bdfbef972018.jpg,https://www.tcgcollector.com/cards/29324/light-dewgong-darkness-and-to-light-no-033,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,148,148,PKM2001SUMONEDE000000000148JPNUNLM####,Light Dragonair,Japanese,Rare,https://content.tcgcollector.com/content/images/cc/11/c7/cc11c7293d07d304a6be8ec40cbd8a24bb42127bb48ce5e3f386cf189a93cb49.jpg,https://www.tcgcollector.com/cards/29384/light-dragonair-darkness-and-to-light-no-093,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,149,149,PKM2001SUMONEDE000000000149JPNUNLM###H,Light Dragonite,Japanese,Rare Holo,https://content.tcgcollector.com/content/images/52/68/77/52687713e59edae3b89526b80b6953dc4f9aa9edbf51891a901ce200e485e5e8.jpg,https://www.tcgcollector.com/cards/29385/light-dragonite-darkness-and-to-light-no-094,Unlimited,Holo,
Pokemon,04/20/2001,Neo Era,Neo Destiny,136,136,PKM2001SUMONEDE000000000136JPNUNLM####,Light Flareon,Japanese,Uncommon,https://content.tcgcollector.com/content/images/95/bd/0f/95bd0f664a1a3c4ce1639252ae1b2fac882a6b1534fa4fa65f6616076de30eed.jpg,https://www.tcgcollector.com/cards/29310/light-flareon-darkness-and-to-light-no-019,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,55,55,PKM2001SUMONEDE000000000055JPNUNLM####,Light Golduck,Japanese,Uncommon,https://content.tcgcollector.com/content/images/e5/b0/25/e5b025c10a2496087d22409dc660b8df64ce77a54543aa09786227d2438ef3d9.jpg,https://www.tcgcollector.com/cards/29323/light-golduck-darkness-and-to-light-no-032,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,135,135,PKM2001SUMONEDE000000000135JPNUNLM####,Light Jolteon,Japanese,Uncommon,https://content.tcgcollector.com/content/images/96/2e/6c/962e6c94ba8231e6dcc3f6c85452d7d6432c7b7e4c3d00048f3a75334a675b3e.jpg,https://www.tcgcollector.com/cards/29334/light-jolteon-darkness-and-to-light-no-043,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,171a,171a,PKM2001SUMONEDE00000000171aJPNUNLM####,Light Lanturn,Japanese,Rare,https://content.tcgcollector.com/content/images/d7/5e/78/d75e7872dcf20d54049e69057396ea84abb11ee4fda7701cb95255ab80179dd7.jpg,https://www.tcgcollector.com/cards/29301/light-lanturn-darkness-and-to-light-no-010,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,171b,171b,PKM2001SUMONEDE00000000171bJPNUNLM####,Light Lanturn,Japanese,Rare,https://content.tcgcollector.com/content/images/3c/13/2a/3c132a32e928ea8c48fa56584fb451db9bc016e496cb0d72c48844617248d6e1.jpg,https://www.tcgcollector.com/cards/29336/light-lanturn-darkness-and-to-light-no-045,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,68,68,PKM2001SUMONEDE000000000068JPNUNLM####,Light Machamp,Japanese,Rare,https://content.tcgcollector.com/content/images/1c/1f/26/1c1f263a7aca514b846899598ec4ff268e756997cb6f9e7bd70e8adc3da80f10.jpg,https://www.tcgcollector.com/cards/29368/light-machamp-darkness-and-to-light-no-077,Unlimited,,
Pokemon,04/20/2001,Neo Era,Neo Destiny,67,67,PKM2001SUMONEDE000000000067JPNUNLM####,Light Machoke,Japanese,Uncommon,https://content.tcgcollector.com/content/images/72/a2/e0/72a2e0bfe5a0a884a24dd844e889a67baccf8427f0a4c940dbc8794ad53d847f.jpg,https://www.tcgcollector.com/cards/29365/light-machoke-darkness-and-to-light-no-074,Unlimited,,
