Category,Release Date,Series,Set,Card_Number,Card Number Order,Card ID,Card Name,Language,Rarity,Image,Card_Url,Edition,Surface,Variant
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,018/198,18,PKM2021SWSHCHRE000000018198ENGUNLM####,Rillaboom,English,Rare Holo,https://content.tcgcollector.com/content/images/ec/77/76/ec77765bccc7723906c6898744b5208980cee70abe88d2239a3516ed2a3a55b6.jpg,https://www.tcgcollector.com/cards/34597/rillaboom-chilling-reign-018-198,Unlimited,HOLO,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,086/198,86,PKM2021SWSHCHRE000000086198ENGUNLM####,Rockruff,English,Common,https://content.tcgcollector.com/content/images/de/01/af/de01af1b61025953546d44d2671eb6d00a92bd655b20646fb8457ba2b963b750.jpg,https://www.tcgcollector.com/cards/34665/rockruff-chilling-reign-086-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,152/198,152,PKM2021SWSHCHRE000000152198ENGUNLM####,Rugged Helmet,English,Uncommon,https://content.tcgcollector.com/content/images/4c/bb/ed/4cbbeda6abd5cd5d75874fc78ad8b0c2476d9c6ddfca746e02faa0196fb8de90.jpg,https://www.tcgcollector.com/cards/34731/rugged-helmet-chilling-reign-152-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,228/198,228,PKM2021SWSHCHRE000000228198ENGUNLM####,Rugged Helmet,English,Rare Secret,https://content.tcgcollector.com/content/images/33/c0/12/33c012b0bd633c5635751804779f19b61e010a43c22dda7199fdef57da6b1367.jpg,https://www.tcgcollector.com/cards/34807/rugged-helmet-chilling-reign-228-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,089/198,89,PKM2021SWSHCHRE000000089198ENGUNLM####,Sandaconda V,English,Rare Holo V,https://content.tcgcollector.com/content/images/f6/37/ca/f637ca3059459edab28ce670fc6b2853d6620fe41aee5e384558d2cf1234994a.jpg,https://www.tcgcollector.com/cards/34668/sandaconda-v-chilling-reign-089-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,175/198,175,PKM2021SWSHCHRE000000175198ENGUNLM####,Sandaconda V,English,Rare Ultra,https://content.tcgcollector.com/content/images/cc/22/72/cc2272f4473e1e958e5551aa2a9ff9695da0ee6ea42aaa69ad123c3ade1c5999.jpg,https://www.tcgcollector.com/cards/34754/sandaconda-v-chilling-reign-175-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,090/198,90,PKM2021SWSHCHRE000000090198ENGUNLM####,Sandaconda VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/3c/6d/65/3c6d6519bbe37542434cd0f34a9b8656a639900cb4c4b41863195feb68b029b9.jpg,https://www.tcgcollector.com/cards/34669/sandaconda-vmax-chilling-reign-090-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,206/198,206,PKM2021SWSHCHRE000000206198ENGUNLM####,Sandaconda VMAX,English,Rare Rainbow,https://content.tcgcollector.com/content/images/ce/20/42/ce20426a1f86368e1d9b827d60fa782abb1f3c474e93ee21a98afb87ed089f15.jpg,https://www.tcgcollector.com/cards/34785/sandaconda-vmax-chilling-reign-206-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,012/198,12,PKM2021SWSHCHRE000000012198ENGUNLM####,Sawsbuck,English,Rare,https://content.tcgcollector.com/content/images/ca/01/1b/ca011bbfb2d3f1cd399f76b3a8841e12b3f0c4e62ea52946097f221f9c287101.jpg,https://www.tcgcollector.com/cards/34591/sawsbuck-chilling-reign-012-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,107/198,107,PKM2021SWSHCHRE000000107198ENGUNLM####,Scolipede,English,Rare,https://content.tcgcollector.com/content/images/56/39/7b/56397b03b3b25be3be3a4805f47b2fe78e99fcb85782ad2f351a6b67d7d4423f.jpg,https://www.tcgcollector.com/cards/34686/scolipede-chilling-reign-107-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,026/198,26,PKM2021SWSHCHRE000000026198ENGUNLM####,Scorbunny,English,Common,https://content.tcgcollector.com/content/images/96/c6/89/96c6893f64a651d5587ac76ded717319f06d1eb195d808d01c4f7818bdd98e3a.jpg,https://www.tcgcollector.com/cards/34605/scorbunny-chilling-reign-026-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,038/198,38,PKM2021SWSHCHRE000000038198ENGUNLM####,Sealeo,English,Uncommon,https://content.tcgcollector.com/content/images/cc/58/10/cc581082b6d948e80bbaf0057ba8f6702382ab5ab49be8f61b7976c47dc0789c.jpg,https://www.tcgcollector.com/cards/34617/sealeo-chilling-reign-038-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,102/198,102,PKM2021SWSHCHRE000000102198ENGUNLM####,Seviper,English,Rare,https://content.tcgcollector.com/content/images/76/e7/66/76e766506f4ea8ba23f9067c748b0cef2cdf055dc03726e971065a315c47082d.jpg,https://www.tcgcollector.com/cards/34681/seviper-chilling-reign-102-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,074/198,74,PKM2021SWSHCHRE000000074198ENGUNLM####,Shadow Rider Calyrex V,English,Rare Holo V,https://content.tcgcollector.com/content/images/81/70/ec/8170ecdd0b6c08eb36d905095c02934282616e00ec4933ecbed6833505372e7f.jpg,https://www.tcgcollector.com/cards/34653/shadow-rider-calyrex-v-chilling-reign-074-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,171/198,171,PKM2021SWSHCHRE000000171198ENGUNLM####,Shadow Rider Calyrex V,English,Rare Ultra,https://content.tcgcollector.com/content/images/54/ed/d4/54edd440cb8389e3f68a28204e28cfb2ed63b6a744f23de90519976cdfb11da4.jpg,https://www.tcgcollector.com/cards/34750/shadow-rider-calyrex-v-chilling-reign-171-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,172/198,172,PKM2021SWSHCHRE000000172198ENGUNLM####,Shadow Rider Calyrex V,English,Rare Ultra,https://content.tcgcollector.com/content/images/ff/e2/54/ffe254a68a738a0548b80721569183a3d1fcac7e7a9dd3f21c3103583ab25744.jpg,https://www.tcgcollector.com/cards/34751/shadow-rider-calyrex-v-chilling-reign-172-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,075/198,75,PKM2021SWSHCHRE000000075198ENGUNLM####,Shadow Rider Calyrex VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/31/14/47/31144795a4ab4d1b7152ebe0e71af6e4dc6c6a8e4058fb4ce7c28824301373d7.jpg,https://www.tcgcollector.com/cards/34654/shadow-rider-calyrex-vmax-chilling-reign-075-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,204/198,204,PKM2021SWSHCHRE000000204198ENGUNLM####,Shadow Rider Calyrex VMAX,English,Rare Rainbow,https://content.tcgcollector.com/content/images/de/67/de/de67de53598ccc527940131a46e468947a583a8e46c003a0c5aeaf53055f6817.jpg,https://www.tcgcollector.com/cards/34783/shadow-rider-calyrex-vmax-chilling-reign-204-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,205/198,205,PKM2021SWSHCHRE000000205198ENGUNLM####,Shadow Rider Calyrex VMAX,English,Rare Rainbow,https://content.tcgcollector.com/content/images/0b/63/9d/0b639dfb767289a7291ec810564f96eb8fafc1623f79161b39e3ae928539af3a.jpg,https://www.tcgcollector.com/cards/34784/shadow-rider-calyrex-vmax-chilling-reign-205-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,123/198,123,PKM2021SWSHCHRE000000123198ENGUNLM####,Shaymin,English,Rare Holo,https://content.tcgcollector.com/content/images/fc/ba/77/fcba7725ed25b181653991a73f62896113f5a996950ed77c9f704a9b4e8b86ca.jpg,https://www.tcgcollector.com/cards/34702/shaymin-chilling-reign-123-198,Unlimited,HOLO,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,062/198,62,PKM2021SWSHCHRE000000062198ENGUNLM####,Shuppet,English,Common,https://content.tcgcollector.com/content/images/79/bd/34/79bd343fe8557773650567c83b28848d6dc4bd702aff1a275c8f2f92c3b07e89.jpg,https://www.tcgcollector.com/cards/34641/shuppet-chilling-reign-062-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,153/198,153,PKM2021SWSHCHRE000000153198ENGUNLM####,Siebold,English,Uncommon,https://content.tcgcollector.com/content/images/06/b0/aa/06b0aad9382cba930d1b97a1a1262ce15705c6e7b7bfa56f1882f798890988af.jpg,https://www.tcgcollector.com/cards/34732/siebold-chilling-reign-153-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,198/198,198,PKM2021SWSHCHRE000000198198ENGUNLM####,Siebold,English,Rare Ultra,https://content.tcgcollector.com/content/images/d9/4c/7e/d94c7ec678ac0ef919a028910faa861092221c1534ea27bb1591a4b0b5586088.jpg,https://www.tcgcollector.com/cards/34777/siebold-chilling-reign-198-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,221/198,221,PKM2021SWSHCHRE000000221198ENGUNLM####,Siebold,English,Rare Rainbow,https://content.tcgcollector.com/content/images/99/f5/29/99f5291ff7973f15944a2b31abdcdc0e1c1ed9594c10b8f17fe8be07110283fa.jpg,https://www.tcgcollector.com/cards/34800/siebold-chilling-reign-221-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,154/198,154,PKM2021SWSHCHRE000000154198ENGUNLM####,Single Strike Scroll of Piercing,English,Uncommon,https://content.tcgcollector.com/content/images/b0/24/83/b0248327bce211b4e48dd11413ddd8e4ff5445501e20021dc2e491312ff8f92e.jpg,https://www.tcgcollector.com/cards/34733/single-strike-scroll-of-piercing-chilling-reign-154-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,108/198,108,PKM2021SWSHCHRE000000108198ENGUNLM####,Single Strike Urshifu,English,Rare Holo,https://content.tcgcollector.com/content/images/a0/1e/2d/a01e2d35117a0c891f4b0b9d55c59752658396c3f64f2c2116b47865febcb0b1.jpg,https://www.tcgcollector.com/cards/34687/single-strike-urshifu-chilling-reign-108-198,Unlimited,HOLO,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,127/198,127,PKM2021SWSHCHRE000000127198ENGUNLM####,Skwovet,English,Common,https://content.tcgcollector.com/content/images/06/c2/8f/06c28f7b828af1a1c61e6ea803b1b0c45b9e4c05f4e6725de97d652d0e382bde.jpg,https://www.tcgcollector.com/cards/34706/skwovet-chilling-reign-127-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,068/198,68,PKM2021SWSHCHRE000000068198ENGUNLM####,Slurpuff,English,Rare,https://content.tcgcollector.com/content/images/a0/f5/59/a0f559fcf63d426d0710cfc7c727a85dd7ddc308bbecf209a6c7e75b1de7ac12.jpg,https://www.tcgcollector.com/cards/34647/slurpuff-chilling-reign-068-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,030/198,30,PKM2021SWSHCHRE000000030198ENGUNLM####,Sneasel,English,Common,https://content.tcgcollector.com/content/images/22/54/e7/2254e7289766ab10a549ff547db6d1cb04d645ea2584bd8283ca7edd65a11d36.jpg,https://www.tcgcollector.com/cards/34609/sneasel-chilling-reign-030-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,224/198,224,PKM2021SWSHCHRE000000224198ENGUNLM####,Snorlax,English,Rare Secret,https://content.tcgcollector.com/content/images/24/e6/50/24e6507700b2df74363fb5da13d51b50bd59930df9bab2a6e97c00a912937920.jpg,https://www.tcgcollector.com/cards/34803/snorlax-chilling-reign-224-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,035/198,35,PKM2021SWSHCHRE000000035198ENGUNLM####,Snorunt,English,Common,https://content.tcgcollector.com/content/images/e1/4c/d9/e14cd9699f4e48305cb27d46840c9781101e13cbbd0435f74519858132ac45ef.jpg,https://www.tcgcollector.com/cards/34614/snorunt-chilling-reign-035-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,009/198,9,PKM2021SWSHCHRE000000009198ENGUNLM####,Snover,English,Common,https://content.tcgcollector.com/content/images/6a/70/6e/6a706ec52abd5745c95585d8b415db458d59c14a5d017c4d4afd8ac2fac8e840.jpg,https://www.tcgcollector.com/cards/34588/snover-chilling-reign-009-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,041/198,41,PKM2021SWSHCHRE000000041198ENGUNLM####,Sobble,English,Common,https://content.tcgcollector.com/content/images/89/36/dc/8936dc681d8a7216a9a494c5ea7bd2b1c972d6cdb2d8b93bc93afcc479922451.jpg,https://www.tcgcollector.com/cards/34620/sobble-chilling-reign-041-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,037/198,37,PKM2021SWSHCHRE000000037198ENGUNLM####,Spheal,English,Common,https://content.tcgcollector.com/content/images/b3/e1/be/b3e1beb5b3abf18a1c8a59a1ec05d743a08ac0e584b2d358bcaf8f3205ad8d92.jpg,https://www.tcgcollector.com/cards/34616/spheal-chilling-reign-037-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,159/198,159,PKM2021SWSHCHRE000000159198ENGUNLM####,Spiral Energy,English,Uncommon,https://content.tcgcollector.com/content/images/ea/c0/a8/eac0a8130e0e7c74fe5763e484118b0ded3c06f2974e54514956205258adc8ea.jpg,https://www.tcgcollector.com/cards/34738/spiral-energy-chilling-reign-159-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,103/198,103,PKM2021SWSHCHRE000000103198ENGUNLM####,Spiritomb,English,Rare,https://content.tcgcollector.com/content/images/0d/6d/21/0d6d21aa55ffc09ee25f24e3f76c157d00a4a880d904b8f9402170ebd6fa01b0.jpg,https://www.tcgcollector.com/cards/34682/spiritomb-chilling-reign-103-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,014/198,14,PKM2021SWSHCHRE000000014198ENGUNLM####,Steenee,English,Uncommon,https://content.tcgcollector.com/content/images/50/9e/48/509e48371c38fe35dff61472cbedeb0f6c361ebca6fce85619af9b84b7d9d54d.jpg,https://www.tcgcollector.com/cards/34593/steenee-chilling-reign-014-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,067/198,67,PKM2021SWSHCHRE000000067198ENGUNLM####,Swirlix,English,Common,https://content.tcgcollector.com/content/images/1d/0e/81/1d0e813396ae376d2f52f3795a9fa5b52e73b09c6b7f7373ff81a97e6c8c78d9.jpg,https://www.tcgcollector.com/cards/34646/swirlix-chilling-reign-067-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,040/198,40,PKM2021SWSHCHRE000000040198ENGUNLM####,Tapu Fini,English,Rare Holo,https://content.tcgcollector.com/content/images/22/10/7e/22107ed84a42c4d74cdfad041902148c930e132bd155e52335297337763a09e4.jpg,https://www.tcgcollector.com/cards/34619/tapu-fini-chilling-reign-040-198,Unlimited,HOLO,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,115/198,115,PKM2021SWSHCHRE000000115198ENGUNLM####,Tauros,English,Rare Holo,https://content.tcgcollector.com/content/images/58/a7/17/58a717e597711d1df4fecdadd8d6b931ad4de31f29af52184a09c08c0bddbc6c.jpg,https://www.tcgcollector.com/cards/34694/tauros-chilling-reign-115-198,Unlimited,HOLO,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,052/198,52,PKM2021SWSHCHRE000000052198ENGUNLM####,Thundurus,English,Rare Holo,https://content.tcgcollector.com/content/images/c3/4b/f4/c34bf4b49ad2dcbb30a8a5ef9bdc6800193cb0a8e434bd5198aca482aa044606.jpg,https://www.tcgcollector.com/cards/34631/thundurus-chilling-reign-052-198,Unlimited,HOLO,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,017/198,17,PKM2021SWSHCHRE000000017198ENGUNLM####,Thwackey,English,Uncommon,https://content.tcgcollector.com/content/images/4c/65/af/4c65af4b69a63448039e41a3e1d907b2c08f7d2b4f441b184b8ba2784fd7b882.jpg,https://www.tcgcollector.com/cards/34596/thwackey-chilling-reign-017-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,124/198,124,PKM2021SWSHCHRE000000124198ENGUNLM####,Tornadus V,English,Rare Holo V,https://content.tcgcollector.com/content/images/d9/da/33/d9da33798464fb7f381db6d4c80ba61224ea055e48cdeb55cfc9f6534b5fcc56.jpg,https://www.tcgcollector.com/cards/34703/tornadus-v-chilling-reign-124-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,184/198,184,PKM2021SWSHCHRE000000184198ENGUNLM####,Tornadus V,English,Rare Ultra,https://content.tcgcollector.com/content/images/12/8e/76/128e7656d48b8e7e4b6dc5efc41254ebebb2b770cf8ec2094a5bc38bc966abdf.jpg,https://www.tcgcollector.com/cards/34763/tornadus-v-chilling-reign-184-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,185/198,185,PKM2021SWSHCHRE000000185198ENGUNLM####,Tornadus V,English,Rare Ultra,https://content.tcgcollector.com/content/images/3b/2e/e3/3b2ee38e33703ed77f28f342719c13632bf2cfea190801bd30744158c419df49.jpg,https://www.tcgcollector.com/cards/34764/tornadus-v-chilling-reign-185-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,125/198,125,PKM2021SWSHCHRE000000125198ENGUNLM####,Tornadus VMAX,English,Rare Holo VMAX,https://content.tcgcollector.com/content/images/7b/77/c3/7b77c371143fa505b17acccdaf839c594b58de9331eb8a4055678538b78e6a1d.jpg,https://www.tcgcollector.com/cards/34704/tornadus-vmax-chilling-reign-125-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,209/198,209,PKM2021SWSHCHRE000000209198ENGUNLM####,Tornadus VMAX,English,Rare Rainbow,https://content.tcgcollector.com/content/images/23/5f/e0/235fe0b99cc18bc0ba77b29a81d046aa813215939f1329391a3bfa017e8c0903.jpg,https://www.tcgcollector.com/cards/34788/tornadus-vmax-chilling-reign-209-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,015/198,15,PKM2021SWSHCHRE000000015198ENGUNLM####,Tsareena,English,Rare,https://content.tcgcollector.com/content/images/d2/3c/54/d23c54f8da5ffd4252ffd4ddd1c3a237e5d17cb183bcb12419c5327e250df163.jpg,https://www.tcgcollector.com/cards/34594/tsareena-chilling-reign-015-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,229/198,229,PKM2021SWSHCHRE000000229198ENGUNLM####,Urn of Vitality,English,Rare Secret,https://content.tcgcollector.com/content/images/73/4c/d3/734cd35f1e3bff7844f763792d393e4935ba251d83c749fa50a7061f34e0e243.jpg,https://www.tcgcollector.com/cards/34808/urn-of-vitality-chilling-reign-229-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,105/198,105,PKM2021SWSHCHRE000000105198ENGUNLM####,Venipede,English,Common,https://content.tcgcollector.com/content/images/a1/45/af/a145afc56f967c2dd647c1fe98aebcce93c8f78e8dec8836537e5b9802aa214f.jpg,https://www.tcgcollector.com/cards/34684/venipede-chilling-reign-105-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,025/198,25,PKM2021SWSHCHRE000000025198ENGUNLM####,Volcanion V,English,Rare Holo V,https://content.tcgcollector.com/content/images/e3/bf/d3/e3bfd30887cc61fa10b3141f289002d4d4e0b9e7611c2593a21c0bcc44640891.jpg,https://www.tcgcollector.com/cards/34604/volcanion-v-chilling-reign-025-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,162/198,162,PKM2021SWSHCHRE000000162198ENGUNLM####,Volcanion V,English,Rare Ultra,https://content.tcgcollector.com/content/images/50/16/f6/5016f64d55a6c3ab69de4466150ec03a804a588f25e51ea70b7983ae731cd944.jpg,https://www.tcgcollector.com/cards/34741/volcanion-v-chilling-reign-162-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,024/198,24,PKM2021SWSHCHRE000000024198ENGUNLM####,Volcarona,English,Rare,https://content.tcgcollector.com/content/images/db/47/bb/db47bbfd88cbd20bcac42b55be15770b10084604b42f98dd95e63b0f5a01ea61.jpg,https://www.tcgcollector.com/cards/34603/volcarona-chilling-reign-024-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,039/198,39,PKM2021SWSHCHRE000000039198ENGUNLM####,Walrein,English,Rare,https://content.tcgcollector.com/content/images/0e/eb/fd/0eebfdfe202e5a61ec545bd95c684084c6819e98ac4b814293ea1a34d259aeb2.jpg,https://www.tcgcollector.com/cards/34618/walrein-chilling-reign-039-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,231/198,231,PKM2021SWSHCHRE000000231198ENGUNLM####,Water Energy,English,Rare Secret,https://content.tcgcollector.com/content/images/28/2f/ff/282fff15ea3111f775e59e7baf673fb7cb7b0812a1f30bb9f5726647c082be4f.jpg,https://www.tcgcollector.com/cards/34810/water-energy-chilling-reign-231-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,031/198,31,PKM2021SWSHCHRE000000031198ENGUNLM####,Weavile,English,Rare Holo,https://content.tcgcollector.com/content/images/74/bc/de/74bcde823449749578380293a7ca728ada2aba404aaef39e96b3b3970571769e.jpg,https://www.tcgcollector.com/cards/34610/weavile-chilling-reign-031-198,Unlimited,HOLO,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,155/198,155,PKM2021SWSHCHRE000000155198ENGUNLM####,Weeding Gloves,English,Uncommon,https://content.tcgcollector.com/content/images/2e/5f/9f/2e5f9f5f47dfd13d304d3b5a623675a96213d87a873da442db41e6e8f6f1e0be.jpg,https://www.tcgcollector.com/cards/34734/weeding-gloves-chilling-reign-155-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,001/198,1,PKM2021SWSHCHRE000000001198ENGUNLM####,Weedle,English,Common,https://content.tcgcollector.com/content/images/89/53/b6/8953b60a0074596160f96c8369d49dd326629b3945e3da61b32e301962dbef7f.jpg,https://www.tcgcollector.com/cards/34580/weedle-chilling-reign-001-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,095/198,95,PKM2021SWSHCHRE000000095198ENGUNLM####,Weezing,English,Rare,https://content.tcgcollector.com/content/images/5d/44/3d/5d443d6dd2a66282409220f9c3bf794f7d2f0d9b2dcb880b9287aab24616ea8e.jpg,https://www.tcgcollector.com/cards/34674/weezing-chilling-reign-095-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,156/198,156,PKM2021SWSHCHRE000000156198ENGUNLM####,Welcoming Lantern,English,Uncommon,https://content.tcgcollector.com/content/images/fe/4c/a1/fe4ca163a6ea4953cc380ef5e965678bbb54dec2918ecac9e110351a925e64ea.jpg,https://www.tcgcollector.com/cards/34735/welcoming-lantern-chilling-reign-156-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,230/198,230,PKM2021SWSHCHRE000000230198ENGUNLM####,Welcoming Lantern,English,Rare Secret,https://content.tcgcollector.com/content/images/25/fc/67/25fc6710d01e376bcb98b050007697f6092a041634e7b32b1ab1b557952d31f4.jpg,https://www.tcgcollector.com/cards/34809/welcoming-lantern-chilling-reign-230-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,106/198,106,PKM2021SWSHCHRE000000106198ENGUNLM####,Whirlipede,English,Uncommon,https://content.tcgcollector.com/content/images/39/b2/ea/39b2eab39d1ef487274b2fb6b2345a49c13100099797579834e7fbb9d3c5dccb.jpg,https://www.tcgcollector.com/cards/34685/whirlipede-chilling-reign-106-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,120/198,120,PKM2021SWSHCHRE000000120198ENGUNLM####,Zangoose,English,Rare,https://content.tcgcollector.com/content/images/19/a6/ce/19a6ce1c06976140f43d3ff307659085ec9e36dea0785dacb6a88e6418d4c37b.jpg,https://www.tcgcollector.com/cards/34699/zangoose-chilling-reign-120-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,019/198,19,PKM2021SWSHCHRE000000019198ENGUNLM####,Zarude,English,Rare Holo,https://content.tcgcollector.com/content/images/81/86/37/818637e93b1ccb459db5b4358779e4cf96a567f350c4c35c141a68df79ade730.jpg,https://www.tcgcollector.com/cards/34598/zarude-chilling-reign-019-198,Unlimited,HOLO,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,051/198,51,PKM2021SWSHCHRE000000051198ENGUNLM####,Zebstrika,English,Rare,https://content.tcgcollector.com/content/images/ec/d2/f5/ecd2f50f9f0f138a3e312b21d619244245793b582bd09e1110ebb418426783f7.jpg,https://www.tcgcollector.com/cards/34630/zebstrika-chilling-reign-051-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,053/198,53,PKM2021SWSHCHRE000000053198ENGUNLM####,Zeraora V,English,Rare Holo V,https://content.tcgcollector.com/content/images/3b/76/96/3b7696cf900ea1d98337fe9c28fb6dc5d8a022bd1751743d9ee94f7addf076ad.jpg,https://www.tcgcollector.com/cards/34632/zeraora-v-chilling-reign-053-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,165/198,165,PKM2021SWSHCHRE000000165198ENGUNLM####,Zeraora V,English,Rare Ultra,https://content.tcgcollector.com/content/images/2c/6c/29/2c6c2934af973423a6b304b8eb3235b104e53c9b1b961ba9f2b94b4b5e1fbab0.jpg,https://www.tcgcollector.com/cards/34744/zeraora-v-chilling-reign-165-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,166/198,166,PKM2021SWSHCHRE000000166198ENGUNLM####,Zeraora V,English,Rare Ultra,https://content.tcgcollector.com/content/images/3a/cd/ed/3acded649d8e8989b13b9b61d159b6d1f7fe8ff5b70923910a5cd82f60de46f3.jpg,https://www.tcgcollector.com/cards/34745/zeraora-v-chilling-reign-166-198,Unlimited,,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,010/198,10,PKM2021SWSHCHRE000000010198ENGUNLM##RH,Abomasnow,English,Rare,https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1719517.jpg,https://www.tcgcollector.com/cards/34589/abomasnow-chilling-reign-010-198,Unlimited,Reverse Holo,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,129/198,129,PKM2021SWSHCHRE000000129198ENGUNLM##RH,Agatha,English,Uncommon,https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1719615.jpg,https://www.tcgcollector.com/cards/34708/agatha-chilling-reign-129-198,Unlimited,Reverse Holo,
Pokemon,06/08/2021,Sword & Shield,Chilling Reign,111/198,111,PKM2021SWSHCHRE000000111198ENGUNLM##RH,Aggron,English,Rare,https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1719602.jpg,https://www.tcgcollector.com/cards/34690/aggron-chilling-reign-111-198,Unlimited,Reverse Holo,
